coco image path,ymin, xmin, ymax,xmax
000000000357.jpg,0.1148165137614679,0.581546875,0.24155963302752292,0.6085
000000000360.jpg,0.3700266666666666,0.52204,0.4685599999999999,0.62624
000000000368.jpg,0.16815625,0.34439583333333335,0.59365625,0.8227708333333333
000000000370.jpg,0.03828125,0.1891875,1.0,1.0
000000000382.jpg,0.756375,0.793296875,0.9257083333333334,0.8768437499999999
000000000389.jpg,0.5348333333333334,0.0,0.99775,0.22078125
000000000395.jpg,0.23820689655172414,0.185328125,0.9887586206896553,0.861453125
000000000397.jpg,0.0,0.00584375,0.4277708333333334,0.3584375
000000000415.jpg,0.40225,0.0,0.8735312499999999,0.3425069637883008
000000000419.jpg,0.27118749999999997,0.1950625,0.5895833333333333,0.2656875
000000000428.jpg,0.09069444444444444,0.35459375,0.9886666666666666,0.91071875
000000000431.jpg,0.17254498714652958,0.240234375,0.8215681233933163,0.48599999999999993
000000000436.jpg,0.0045,0.016885245901639343,0.981984375,1.0
000000000443.jpg,0.0022500000000000003,0.183703125,0.9865208333333333,0.9960625000000001
000000000446.jpg,0.194015625,0.15772916666666664,1.0,0.7460625
000000000459.jpg,0.132578125,0.0,0.9887656250000001,0.997829457364341
000000000471.jpg,0.36332552693208425,0.329734375,0.4686651053864168,0.3550625
000000000474.jpg,0.0854,0.01012012012012012,0.9438199999999999,0.9987387387387386
000000000488.jpg,0.5179802955665025,0.2824375,0.8407142857142859,0.44592187499999997
000000000510.jpg,0.27139583333333334,0.396953125,0.8930208333333333,0.6334531250000001
000000000520.jpg,0.6413333333333333,0.37815625,0.7127291666666665,0.40192187500000004
000000000529.jpg,0.1193125,0.2540983606557377,0.7609375,0.7912177985948479
000000000531.jpg,0.5173125,0.410453125,0.703125,0.47203125
000000000532.jpg,0.4886875,0.420453125,0.8142291666666667,0.49001562499999995
000000000536.jpg,0.39866071428571426,0.6537053571428572,0.9887500000000001,1.0
000000000542.jpg,0.39200413223140496,0.34790625,0.7764669421487603,0.455703125
000000000544.jpg,0.5707962529274004,0.3958125,0.9483138173302107,0.572734375
000000000564.jpg,0.52390625,0.4432884615384615,0.96015625,0.7269038461538462
000000000569.jpg,0.5607083333333333,0.13765624999999998,0.8635833333333333,0.2629375
000000000572.jpg,0.09096875,0.3273536299765808,0.937484375,0.6676580796252928
000000000589.jpg,0.3845208333333333,0.5436093750000001,0.7684583333333334,0.77084375
000000000623.jpg,0.0026,0.43290666666666666,0.9844200000000001,0.9974133333333333
000000000625.jpg,0.45766816143497757,0.63125,0.9374887892376682,0.81875
000000000634.jpg,0.413484375,0.13473067915690867,0.741578125,0.8150819672131147
000000000641.jpg,0.545607476635514,0.9035781249999999,0.5761682242990654,0.9210625
000000000659.jpg,0.2836705882352941,0.072890625,0.8208470588235295,0.191453125
000000000673.jpg,0.17958419958419958,0.9613437499999999,0.21264033264033264,0.972609375
000000000684.jpg,0.02488562091503268,0.13240196078431374,0.3816830065359477,0.38303921568627447
000000000690.jpg,0.4271041666666667,0.691515625,0.5284166666666666,0.746765625
000000000692.jpg,0.06304166666666668,0.29596875,0.9554166666666666,0.966921875
000000000693.jpg,0.08988317757009345,0.522984375,0.8292056074766354,0.793484375
000000000716.jpg,0.3091666666666667,0.362125,0.5578958333333334,0.54415625
000000000722.jpg,0.5214004376367615,0.649734375,0.6677899343544857,0.681890625
000000000723.jpg,0.521765625,0.7711142061281336,0.686375,1.0
000000000730.jpg,0.5129439252336448,0.6211875,0.5577102803738317,0.6499843750000001
000000000731.jpg,0.1865625,0.20593750000000002,0.8915208333333333,0.4251250000000001
000000000735.jpg,0.09814404432132964,0.42067187500000003,1.0,0.608
000000000761.jpg,0.23772916666666666,0.7752656250000001,1.0,0.9577656250000001
000000000764.jpg,0.2786588921282799,0.14028,0.8202332361516034,0.29752
000000000781.jpg,0.8598692810457517,0.3752287581699346,0.9308496732026145,0.43859477124183
000000000790.jpg,0.18499999999999997,0.330796875,0.47113744075829384,0.48326562500000003
000000000795.jpg,0.49777108433734935,0.49632,0.8918674698795181,0.6020599999999999
000000000810.jpg,0.006333333333333333,0.77478125,0.16770833333333332,0.861640625
000000000821.jpg,0.273140625,0.612421875,0.8525625,0.95078125
000000000828.jpg,0.18252900232018562,0.5452656250000001,0.6432946635730858,0.7098906250000001
000000000831.jpg,0.22516,0.4179279279279279,0.53984,0.8223123123123123
000000000836.jpg,0.1879402985074627,0.40364,0.5519701492537313,0.57378
000000000839.jpg,0.12005217391304349,0.47434374999999995,0.8605565217391306,0.932609375
000000000882.jpg,0.007798594847775175,0.230484375,0.9792271662763465,0.7365
000000000897.jpg,0.19564402810304451,0.41231249999999997,0.9102576112412178,0.916078125
000000000901.jpg,0.6866875,0.5394782608695652,0.85365625,0.6093478260869566
000000000913.jpg,0.429765625,0.0770625,0.597421875,0.146171875
000000000923.jpg,0.5330515463917526,0.62040625,0.569340206185567,0.651640625
000000000925.jpg,0.0,0.04872448979591837,0.98652,0.9974744897959185
000000000927.jpg,0.058055555555555555,0.5415686274509803,0.9074836601307189,0.768545751633987
000000000934.jpg,0.6584166666666668,0.8292187500000001,0.7101041666666668,0.8545
000000000943.jpg,0.0022500000000000003,0.5739062500000001,0.3333333333333333,0.7107187500000001
000000000960.jpg,0.0,0.013466042154566744,1.0,0.8285714285714286
000000000962.jpg,0.24270312500000002,0.06063231850117096,0.9977500000000001,0.8959250585480094
000000000965.jpg,0.22920833333333332,0.0033750000000000004,0.9887708333333333,0.9994375
000000000969.jpg,0.412203125,0.4428705882352941,0.7418750000000001,0.6817411764705883
000000000974.jpg,0.10352,0.5147005988023952,0.39565999999999996,0.8107485029940119
000000000984.jpg,0.21171875,0.006,0.9932500000000001,0.9849791666666667
000000000985.jpg,0.5184976525821596,0.624015625,0.6824882629107981,0.679703125
000000000999.jpg,0.0,0.0,0.8682420749279538,0.308953125
000000001006.jpg,0.09684374999999999,0.22618266978922716,0.91215625,0.7426697892271663
000000001011.jpg,0.4259791666666667,0.357671875,0.5549791666666667,0.426828125
000000001014.jpg,0.4076666666666667,0.358109375,1.0,0.5422343749999999
000000001053.jpg,0.35236276849642,0.524140625,0.5190214797136038,0.599984375
000000001089.jpg,0.13258289703315881,0.098578125,1.0,0.8852500000000001
000000001098.jpg,0.0022932330827067668,0.055421874999999995,0.7786466165413534,0.598859375
000000001102.jpg,0.5909375,0.4146933962264151,0.702640625,0.4884669811320755
000000001107.jpg,0.7839150943396226,0.481515625,1.0,0.554765625
000000001108.jpg,0.13598233995584988,0.5409531249999999,0.4851655629139073,0.8524218749999999
000000001144.jpg,0.1381875,0.2541875,0.3176875,0.393453125
000000001145.jpg,0.11291666666666668,0.07078124999999999,0.9893333333333333,0.40112499999999995
000000001146.jpg,0.0,0.0,1.0,0.7307962529274005
000000001149.jpg,0.04494145199063232,0.449796875,0.8292037470725995,0.6192031250000001
000000001164.jpg,0.33206088992974236,0.39440624999999996,0.6870023419203748,0.633796875
000000001176.jpg,0.422171875,0.44269953051643196,0.592765625,0.5743661971830986
000000001180.jpg,0.1846875,0.3146713615023474,0.6576562499999999,0.7139436619718309
000000001183.jpg,0.08239583333333332,0.035078125,0.9866458333333334,0.35912499999999997
000000001200.jpg,0.8941250000000001,0.5666875,0.950734375,0.604125
000000001204.jpg,0.15721875000000002,0.16143749999999998,0.989046875,0.893875
000000001216.jpg,0.2734712643678161,0.1084375,0.5970574712643677,0.21382812500000004
000000001232.jpg,0.577451403887689,0.548109375,0.718768898488121,0.63778125
000000001237.jpg,0.06716475095785442,0.0846875,0.956551724137931,0.802734375
000000001244.jpg,0.6817327766179541,0.74525,0.8492484342379959,0.822703125
000000001270.jpg,0.4395625,0.59615625,0.8389791666666667,0.7181875
000000001271.jpg,0.5820325203252033,0.34378125000000004,0.988760162601626,0.60809375
000000001290.jpg,0.022000000000000002,0.44759374999999996,0.5186296296296297,0.750421875
000000001292.jpg,0.11166276346604215,0.167546875,1.0,0.7300156250000001
000000001295.jpg,0.77809375,0.6322291666666667,0.8514062499999999,0.6820416666666668
000000001298.jpg,0.00014018691588785047,0.13225,0.9709345794392523,0.999375
000000001307.jpg,0.06135937500000001,0.392125,0.9256249999999999,0.8463125
000000001308.jpg,0.2832159624413146,0.318703125,0.6213145539906103,0.572078125
000000001311.jpg,0.46286307053941905,0.23340624999999998,0.6751452282157675,0.290546875
000000001315.jpg,0.21404687500000003,0.26045833333333335,0.87921875,0.6891458333333333
000000001319.jpg,0.16098333333333334,0.6259073359073359,0.4816166666666667,1.0
000000001330.jpg,0.35628125,0.08014583333333333,0.9025000000000001,0.6000416666666666
000000001332.jpg,0.2251073985680191,0.5698125,0.6295226730310262,0.63371875
000000001342.jpg,0.7610416666666667,0.576625,1.0,0.9331093750000001
000000001350.jpg,0.589859437751004,0.61590625,0.6857429718875502,0.636375
000000001359.jpg,0.566296875,0.5658548009367682,0.9550625,0.7713114754098361
000000001360.jpg,0.21797385620915033,0.5842647058823529,0.9685457516339869,0.869656862745098
000000001369.jpg,0.2843333333333333,0.416109375,0.8122916666666666,0.56040625
000000001375.jpg,0.33651869158878506,0.24609375,0.9892523364485981,0.636828125
000000001381.jpg,0.4080777537796976,0.64190625,0.6027213822894169,0.75490625
000000001390.jpg,0.379875,0.571296875,0.8424583333333333,0.8884531250000001
000000001397.jpg,0.14063231850117094,0.436234375,0.6425761124121779,0.672109375
000000001398.jpg,0.25898340248962654,0.0612039312039312,0.9893360995850622,1.0
000000001401.jpg,0.02078,0.2164406779661017,0.34026,0.4659322033898305
000000001403.jpg,0.06741666666666667,0.10618749999999999,0.9842708333333333,0.67415625
000000001404.jpg,0.183859375,0.15309623430962344,0.68834375,1.0
000000001407.jpg,0.31074999999999997,0.32469626168224297,0.865609375,0.7337616822429907
000000001424.jpg,0.0045000000000000005,0.261234375,0.7348333333333333,0.785390625
000000001431.jpg,0.00011682242990654206,0.42456250000000006,0.248411214953271,0.5605
000000001436.jpg,0.00056,0.0,0.49944000000000005,0.24102
000000001451.jpg,0.3514252336448598,0.43724999999999997,0.48962616822429905,0.48129687499999996
000000001453.jpg,0.4601077586206897,0.11765,0.7285560344827586,0.17300000000000001
000000001464.jpg,0.23985948477751756,0.54396875,0.5349180327868852,0.78740625
000000001488.jpg,0.21613583138173303,0.501515625,0.6630913348946136,0.7771250000000001
000000001523.jpg,0.3095208333333333,0.23825,0.3842291666666667,0.3401875
000000001527.jpg,0.34460416666666666,0.321875,0.9107708333333332,0.526515625
000000001536.jpg,0.02352083333333333,0.0,0.22739583333333335,0.137
000000001548.jpg,0.16334894613583137,0.25787499999999997,0.7004449648711945,0.421296875
000000001554.jpg,0.05690866510538642,0.658921875,0.5711007025761125,0.7649843749999999
000000001563.jpg,0.17303125,0.09241379310344829,1.0,0.9224367816091954
000000001569.jpg,0.1235820895522388,0.14422,0.9868059701492536,0.41762
000000001579.jpg,0.004496124031007752,0.23825,0.9820155038759689,0.770921875
000000001580.jpg,0.2775625,0.25746875,0.8411666666666666,0.42728125000000006
000000001586.jpg,0.23614117647058824,0.2926875,0.8653411764705883,0.5229375
000000001591.jpg,0.13715625,0.35653125,0.5089375,0.43851562499999996
000000001592.jpg,0.342703125,0.2530352941176471,0.94746875,0.9108941176470589
000000001596.jpg,0.39804295942720763,0.0001,0.5811933174224343,0.38102
000000001599.jpg,0.5178541666666666,0.11946874999999998,0.6577500000000001,0.159625
000000001626.jpg,0.00448,0.37668,0.98656,0.7903600000000001
000000001637.jpg,0.7712646370023419,0.8720625,0.880327868852459,0.9084375
000000001639.jpg,0.39255269320843095,0.48423437500000005,0.6455035128805621,0.6097187500000001
000000001655.jpg,0.5529672897196262,0.12173437499999999,0.979929906542056,0.547015625
000000001667.jpg,0.21212499999999998,0.9375943396226416,0.62596875,1.0
000000001668.jpg,0.32583333333333336,0.0,1.0,0.1938125
000000001670.jpg,0.7050833333333333,0.5607031250000001,0.971,0.668921875
000000001700.jpg,0.09120833333333334,0.332765625,0.8547291666666667,0.6266875000000001
000000001706.jpg,0.1411969111969112,0.0054531250000000005,0.974903474903475,0.532921875
000000001720.jpg,0.47023474178403757,0.706515625,0.562793427230047,0.7577812500000001
000000001722.jpg,0.6494392523364485,0.23895312500000002,0.8943925233644858,0.30657812500000003
000000001732.jpg,0.2131174089068826,0.327828125,0.8221052631578948,0.53596875
000000001756.jpg,0.21572916666666667,0.0,0.80225,0.6623593750000001
000000001757.jpg,0.08796875,0.012275334608030592,0.799734375,0.5302676864244743
000000001762.jpg,0.43146874999999996,0.5798333333333333,0.47573437499999993,0.6364166666666667
000000001764.jpg,0.49584,0.58484,0.64288,0.66298
000000001774.jpg,0.25787735849056603,0.252171875,0.868254716981132,0.638625
000000001785.jpg,0.7387083333333333,0.23331249999999998,0.7542916666666667,0.244265625
000000001790.jpg,0.27709375,0.4353056768558952,0.9836406249999999,1.0
000000001799.jpg,0.48543749999999997,0.017890625,0.6323333333333333,0.07185937499999999
000000001804.jpg,0.13475,0.470765625,0.9996666666666667,0.9836874999999999
000000001811.jpg,0.030390624999999998,0.37243750000000003,0.433625,0.8067968750000001
000000001815.jpg,0.033703125,0.02549645390070922,0.9887656250000001,0.8159929078014184
000000001822.jpg,0.356,0.9510781250000001,0.4197083333333333,1.0
000000001837.jpg,0.30113314447592066,0.6822,0.8809065155807365,0.88052
000000001841.jpg,0.004903581267217631,0.0016200000000000001,1.0,1.0
000000001856.jpg,0.023302107728337233,0.5769062500000001,0.24531615925058547,0.690578125
000000001864.jpg,0.13220338983050847,0.459078125,0.9800726392251817,0.8936250000000001
000000001875.jpg,0.340328125,0.9707188160676532,0.36815625,0.999936575052854
000000001888.jpg,0.0,0.46178125000000003,0.30112412177985953,0.71815625
000000001895.jpg,0.08090666666666667,0.13484000000000002,0.9954933333333333,0.71124
000000001900.jpg,0.3031759656652361,0.622,0.518969957081545,0.69046875
000000001911.jpg,0.4531626506024096,0.750203125,0.785,0.813015625
000000001915.jpg,0.02629107981220657,0.0,0.9790845070422535,0.44125
000000001924.jpg,0.8036764705882353,0.38359375,0.8480330882352941,0.408640625
000000001941.jpg,0.6557836644591611,0.8721406249999999,0.713355408388521,0.891578125
000000001942.jpg,0.514640625,0.02703125,0.989859375,1.0
000000001943.jpg,0.28190476190476194,0.1999375,0.8929365079365079,0.43168749999999995
000000001947.jpg,0.21072,0.0,0.8303999999999999,0.27684
000000001948.jpg,0.148578125,0.4032637075718015,0.93371875,0.8937859007832898
000000001955.jpg,0.711203125,0.24217798594847775,1.0,0.5100936768149883
000000001958.jpg,0.2903958333333333,0.122109375,0.981375,0.42800000000000005
000000001960.jpg,0.540734375,0.2520608899297424,1.0,0.9421779859484778
000000001966.jpg,0.14752083333333335,0.197640625,0.9177916666666667,0.5388437500000001
000000001987.jpg,0.13032,0.39504,0.59296,0.58018
000000001994.jpg,0.0,0.0,1.0,0.7130156249999999
000000002001.jpg,0.25333333333333335,0.19524999999999998,0.9173239436619719,0.518296875
000000002007.jpg,0.2845416666666667,0.565234375,0.922625,0.746875
000000002014.jpg,0.31911007025761123,0.3928125,0.7865105386416863,0.701671875
000000002055.jpg,0.089953125,0.04783333333333333,0.9912968750000001,0.9058333333333333
000000002056.jpg,0.048705882352941175,0.357234375,0.6580705882352942,0.52028125
000000002072.jpg,0.21388758782201406,0.593390625,0.9497658079625293,0.76809375
000000002083.jpg,0.3887616822429906,0.680765625,0.9887616822429907,0.999375
000000002089.jpg,0.750995670995671,0.9008749999999999,0.9833333333333333,0.9688125
000000002114.jpg,0.809976580796253,0.34721875,0.8440046838407493,0.42595312500000004
000000002124.jpg,0.33954166666666663,0.45864062499999997,0.38645833333333335,0.49206249999999996
000000002135.jpg,0.43657812500000004,0.080875,0.8247500000000001,0.5147083333333333
000000002142.jpg,0.10108247422680412,0.3588,0.7053865979381443,0.6257999999999999
000000002154.jpg,0.18222916666666666,0.344046875,0.27704166666666663,0.381359375
000000002171.jpg,0.5536533957845433,0.5565781249999999,0.6204918032786885,0.594640625
000000002179.jpg,0.0033750000000000004,0.59628125,0.8434583333333333,1.0
000000002184.jpg,0.18201405152224825,0.5022656249999999,0.9056206088992975,0.649203125
000000002191.jpg,0.21102167182662537,0.329296875,0.7553869969040248,0.4738125
000000002211.jpg,0.30850971922246223,0.05515625,0.494622030237581,0.15084375
000000002225.jpg,0.03490666666666667,0.0,0.9898666666666667,0.99662
000000002229.jpg,0.7407025761124121,0.228359375,0.9487587822014052,0.29254687500000004
000000002235.jpg,9.36768149882904e-05,0.18709375,1.0,0.7080625
000000002239.jpg,0.12337264150943397,0.06703125,0.9987264150943396,0.542015625
000000002258.jpg,0.6834791666666666,0.6538125,0.8087708333333333,0.689
000000002278.jpg,0.142140625,0.24746478873239436,0.31676562500000005,0.5034976525821596
000000002281.jpg,0.06395833333333333,0.92603125,0.24889583333333334,0.9869843749999999
000000002302.jpg,0.10314583333333333,0.23542187499999997,0.6681666666666666,0.521296875
000000002337.jpg,4e-05,0.21873873873873875,0.23704,0.3858858858858859
000000002369.jpg,0.7326869158878504,0.5494687500000001,0.9087149532710279,0.60684375
000000002372.jpg,0.12583138173302108,0.19640625,1.0,0.776640625
000000002377.jpg,0.8108665105386417,0.770640625,0.9883840749414521,0.8471093749999999
000000002400.jpg,0.06967213114754098,0.23089062500000002,1.0,0.493265625
000000002402.jpg,0.24728,0.68876,0.67376,0.85748
000000002415.jpg,0.23958333333333334,0.025171875,0.9644166666666667,0.24328124999999998
000000002444.jpg,0.3676580796252928,0.962765625,0.44543325526932087,0.999859375
000000002445.jpg,0.5367213114754098,0.20784375000000002,0.7823653395784543,0.31207812500000004
000000002446.jpg,0.07864168618266978,0.314859375,0.9191100702576112,0.968546875
000000002459.jpg,0.029063231850117097,0.0034687500000000005,1.0,0.6793750000000001
000000002466.jpg,0.0035833333333333333,0.29512499999999997,0.5730833333333334,0.648265625
000000002470.jpg,0.325296875,0.21259026687598115,0.349328125,0.22309262166405022
000000002477.jpg,0.025384615384615384,0.00658,0.9892857142857143,0.6672
000000002498.jpg,0.4,0.61925,0.768544600938967,0.7284531249999999
000000002525.jpg,0.0,0.376125,1.0,0.728890625
000000002536.jpg,0.40487119437939106,0.202734375,0.4806088992974239,0.251390625
000000002543.jpg,0.2837850467289719,0.587421875,0.6644158878504673,0.8585312500000001
000000002555.jpg,0.1148440065681445,0.6310016420361247,0.2915763546798029,0.9304761904761905
000000002560.jpg,0.49270312499999996,0.19917840375586854,0.9286562499999998,0.47603286384976523
000000002562.jpg,0.3378454332552693,0.00671875,0.6407728337236535,0.163265625
000000002563.jpg,0.64790625,0.6328537735849056,0.680625,0.6575471698113208
000000002567.jpg,0.359,0.3528571428571428,0.989046875,1.0
000000002575.jpg,0.37526932084309134,0.5337500000000001,0.9842622950819673,0.7931250000000001
000000002583.jpg,0.11236,0.17259036144578313,0.71012,0.9983734939759037
000000002585.jpg,0.02981171548117155,0.161828125,0.9307531380753138,0.597171875
000000002602.jpg,0.058421875,0.2526229508196721,0.9528125,0.7207962529274003
000000002613.jpg,0.3269086651053864,0.5526093750000001,0.4599765807962529,0.803875
000000002614.jpg,0.3670491803278688,0.337203125,0.7818032786885245,0.511046875
000000002639.jpg,0.5563031914893617,0.65846875,0.6301329787234042,0.7268125000000001
000000002644.jpg,0.3640406320541761,0.494640625,0.4224830699774267,0.536640625
000000002658.jpg,0.054242424242424245,0.275578125,0.8118881118881118,0.45456250000000004
000000002664.jpg,0.0400625,0.520609375,0.2192916666666667,0.59684375
000000002672.jpg,0.4425700934579439,0.39914062499999997,0.6722897196261682,0.549765625
000000002686.jpg,0.099484375,0.305640625,0.232828125,0.358
000000002687.jpg,0.7097213622291022,0.933578125,0.9386068111455109,1.0
000000002691.jpg,0.3658125,0.552546875,0.7505624999999999,0.69775
000000002693.jpg,0.7797916666666667,0.67753125,0.894375,0.9016875000000001
000000002703.jpg,0.152125,0.19332681017612527,0.99553125,0.9862622309197652
000000002732.jpg,0.4838970588235294,0.374515625,0.5210049019607843,0.399921875
000000002742.jpg,0.012791666666666666,0.0050625,0.3925625,0.17528125
000000002752.jpg,0.5264266666666667,0.07068,0.7297066666666666,0.23336
000000002754.jpg,0.39939583333333334,0.0,0.6847916666666668,0.181859375
000000002755.jpg,0.09121212121212122,0.57394,0.9898653198653197,0.98598
000000002758.jpg,0.227109375,0.4375774134790528,0.439703125,0.7520947176684881
000000002764.jpg,0.19931106471816284,0.82553125,0.22795407098121084,0.84259375
000000002774.jpg,0.6852968749999999,0.7901492537313433,0.9561093749999999,0.9505783582089552
000000002782.jpg,0.15954166666666666,0.43921875000000005,0.4119375,0.5665156250000001
000000002823.jpg,0.0012793733681462141,0.39553125,0.3167362924281984,0.5252343749999999
000000002833.jpg,0.10697892271662764,0.37115624999999997,0.9898594847775176,0.6010624999999999
000000002839.jpg,0.0,0.171140625,0.995125,1.0
000000002842.jpg,0.2584166666666667,0.561234375,0.9078750000000001,0.8561875000000001
000000002860.jpg,0.2548333333333333,0.6720937499999999,0.2824375,0.6891875
000000002867.jpg,0.1702803738317757,0.34403125,0.7429672897196262,0.509515625
000000002881.jpg,0.5755785123966942,0.752640625,0.6842561983471075,0.7813749999999999
000000002890.jpg,0.46865580448065175,0.6455625,0.8063951120162934,0.8008124999999999
000000002892.jpg,0.0011267605633802818,0.0015,0.9898591549295774,0.7195937499999999
000000002896.jpg,0.034004683840749415,0.0,0.9863934426229508,0.33585937499999996
000000002907.jpg,0.5137031249999999,0.4006352941176471,0.91784375,0.7037411764705883
000000002951.jpg,0.91189453125,0.918328125,1.0,0.9605312500000001
000000002963.jpg,0.38175,0.08119718309859156,0.8772500000000001,0.46356807511737086
000000002983.jpg,0.011241217798594848,0.51875,0.9887587822014051,0.914578125
000000002992.jpg,0.0,0.0,0.781328125,0.9969789227166276
000000002998.jpg,0.9301511879049676,0.645234375,1.0,0.703265625
000000003000.jpg,0.0,0.0,0.6623281249999999,1.0
000000003001.jpg,0.0059375,0.26565625000000004,0.20033333333333334,0.77753125
000000003008.jpg,0.09437939110070256,0.18740625,0.9820140515222482,0.752640625
000000003048.jpg,0.21364062499999997,0.11985416666666666,0.8091406250000001,0.6232291666666666
000000003076.jpg,0.3471896955503513,0.45648437499999994,0.4554098360655738,0.48724999999999996
000000003077.jpg,0.2319375,0.6636043956043955,0.985890625,0.977956043956044
000000003091.jpg,0.3569375,0.0,0.9906458333333333,0.286515625
000000003103.jpg,0.0428698224852071,0.12695,0.7693195266272188,0.96625
000000003109.jpg,0.42546875,0.4829375,0.880609375,0.694875
000000003118.jpg,0.1970625,0.32919324577861164,0.9678593750000001,0.7339399624765478
000000003124.jpg,0.2830443159922929,0.87325,0.6475722543352602,0.995140625
000000003125.jpg,0.21936813186813187,0.196765625,0.5151098901098901,0.292328125
000000003134.jpg,0.4534579439252337,0.3595625,0.5198831775700935,0.3954375
000000003145.jpg,0.519063231850117,0.39709374999999997,0.6325058548009367,0.435984375
000000003157.jpg,0.030679156908665104,0.242671875,0.9851990632318501,0.67675
000000003160.jpg,0.539695550351288,0.9047812499999999,0.6759953161592506,0.9726093749999999
000000003197.jpg,0.49775599128540304,0.4920625,0.8206318082788671,0.733265625
000000003209.jpg,0.08071874999999999,0.540359375,0.565015625,0.674890625
000000003220.jpg,0.43666666666666665,0.125234375,0.5582499999999999,0.15045312500000002
000000003225.jpg,0.13739062500000002,0.12288018433179723,0.990984375,1.0
000000003236.jpg,0.38008152173913046,0.324609375,0.9464402173913042,0.46184375
000000003242.jpg,0.20913398692810456,0.5707843137254902,0.8068954248366013,0.8292156862745098
000000003272.jpg,0.4618881118881119,0.52903125,0.9887878787878788,0.7499687500000001
000000003276.jpg,0.5191041666666666,0.47190624999999997,0.9865208333333333,0.6370781249999999
000000003293.jpg,0.3139375,0.28412109375,0.8809687499999999,0.56240234375
000000003310.jpg,0.051828125,0.0029791666666666664,0.989046875,0.9955208333333334
000000003320.jpg,0.4780416666666667,0.2674375,0.9983125,0.400890625
000000003325.jpg,0.2185,0.003359375,0.8672708333333333,0.171140625
000000003326.jpg,0.4060625,0.317609375,0.6078125,0.44445312500000006
000000003337.jpg,0.006744730679156909,0.0075,0.9775175644028102,0.6192031250000001
000000003348.jpg,0.08764705882352941,0.5168464052287581,0.9775326797385621,0.9640522875816994
000000003353.jpg,0.2633098591549296,0.17781249999999998,0.9888732394366196,1.0
000000003361.jpg,0.9573724489795918,0.63552,1.0,0.7613
000000003365.jpg,0.46091334894613584,0.54071875,0.5829508196721311,0.597328125
000000003366.jpg,0.3930625,0.157890625,0.6818541666666665,0.28178125
000000003375.jpg,0.042699530516431924,0.23334375000000002,0.2764084507042254,0.27971875
000000003378.jpg,0.42567187500000003,0.8203044496487119,0.6869375,0.9519672131147541
000000003382.jpg,0.17715384615384616,0.23279687500000001,0.8018717948717949,0.41354687500000004
000000003412.jpg,0.055546874999999996,0.4144496487119438,0.983390625,0.9149414519906324
000000003432.jpg,0.1379248366013072,0.0774673202614379,0.5552287581699346,0.5527614379084966
000000003457.jpg,0.29139583333333335,0.43039062499999997,0.45633333333333337,0.5181875
000000003461.jpg,0.2741584158415841,0.482296875,0.8808910891089108,0.6152968750000001
000000003466.jpg,0.002586666666666667,0.00584,0.9870133333333335,1.0
000000003478.jpg,0.40654166666666663,0.09290625,0.9853541666666666,0.315875
000000003488.jpg,0.24408408408408408,0.39312,0.8650150150150151,0.68612
000000003493.jpg,0.69716,0.2937292817679558,0.7834399999999999,0.3640055248618785
000000003514.jpg,0.0827768014059754,0.0599375,0.9906326889279439,0.453515625
000000003521.jpg,0.174296875,0.7866666666666667,0.35140625,0.8865833333333334
000000003528.jpg,0.57303125,0.49482435597189695,0.7705,0.6187353629976581
